16:35:44             IFACE               Protocol            rxpck/s             txpck/s             rxkB/s              txkB/s
16:35:47             ib0                 rdma                0                   0                   0                   0
16:35:47             ib0                 ipoib               0                   0                   0                   0
16:35:47             ib0                 all                 0                   0                   0                   0 

16:35:48             ib0                 rdma                0                   0                   0                   0
16:35:48             ib0                 ipoib               0                   0                   0                   0
16:35:48             ib0                 all                 0                   0                   0                   0 

16:35:49             ib0                 rdma                0                   0                   0                   0
16:35:49             ib0                 ipoib               0                   0                   0                   0
16:35:49             ib0                 all                 0                   0                   0                   0 

16:35:50             ib0                 rdma                0                   0                   0                   0
16:35:50             ib0                 ipoib               0                   0                   0                   0
16:35:50             ib0                 all                 0                   0                   0                   0 

16:35:52             ib0                 rdma                0                   0                   0                   0
16:35:52             ib0                 ipoib               0                   0                   0                   0
16:35:52             ib0                 all                 0                   0                   0                   0 

16:35:53             ib0                 rdma                0                   0                   0                   0
16:35:53             ib0                 ipoib               0                   0                   0                   0
16:35:53             ib0                 all                 0                   0                   0                   0 

16:35:54             ib0                 rdma                0                   0                   0                   0
16:35:54             ib0                 ipoib               0                   0                   0                   0
16:35:54             ib0                 all                 0                   0                   0                   0 

16:35:56             ib0                 rdma                0                   0                   0                   0
16:35:56             ib0                 ipoib               0                   0                   0                   0
16:35:56             ib0                 all                 0                   0                   0                   0 

16:35:58             ib0                 rdma                0                   0                   0                   0
16:35:58             ib0                 ipoib               0                   0                   0                   0
16:35:58             ib0                 all                 0                   0                   0                   0 

16:36:00             ib0                 rdma                0                   0                   0                   0
16:36:00             ib0                 ipoib               0                   0                   0                   0
16:36:00             ib0                 all                 0                   0                   0                   0 

16:36:02             ib0                 rdma                0                   0                   0                   0
16:36:02             ib0                 ipoib               0                   0                   0                   0
16:36:02             ib0                 all                 0                   0                   0                   0 

16:36:04             ib0                 rdma                0                   0                   0                   0
16:36:04             ib0                 ipoib               0                   0                   0                   0
16:36:04             ib0                 all                 0                   0                   0                   0 

16:36:06             ib0                 rdma                0                   0                   0                   0
16:36:06             ib0                 ipoib               0                   0                   0                   0
16:36:06             ib0                 all                 0                   0                   0                   0 

16:36:08             ib0                 rdma                0                   0                   0                   0
16:36:08             ib0                 ipoib               0                   0                   0                   0
16:36:08             ib0                 all                 0                   0                   0                   0 

16:36:10             ib0                 rdma                0                   0                   0                   0
16:36:10             ib0                 ipoib               0                   0                   0                   0
16:36:10             ib0                 all                 0                   0                   0                   0 

16:36:12             ib0                 rdma                0                   0                   0                   0
16:36:12             ib0                 ipoib               0                   0                   0                   0
16:36:12             ib0                 all                 0                   0                   0                   0 

16:36:13             ib0                 rdma                0                   0                   0                   0
16:36:14             ib0                 ipoib               0                   0                   0                   0
16:36:14             ib0                 all                 0                   0                   0                   0 

16:36:15             ib0                 rdma                0                   0                   0                   0
16:36:15             ib0                 ipoib               0                   0                   0                   0
16:36:15             ib0                 all                 0                   0                   0                   0 

16:36:17             ib0                 rdma                0                   0                   0                   0
16:36:17             ib0                 ipoib               0                   0                   0                   0
16:36:17             ib0                 all                 0                   0                   0                   0 

