┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ net/ens786f ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send  recv  send
Jun-07 16:14:27│37.0G 52.3G  154G  212G│  0   0 100   0   0│   0     0 ┊   0     0 ┊   0     0 ┊   0     0 
Jun-07 16:17:25│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  75M  320M┊  17k   17k┊  75M  320M
Jun-07 16:17:26│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  48M  453M┊   0     0 ┊  48M  453M
Jun-07 16:17:27│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  231M┊   0     0 ┊  25M  231M
Jun-07 16:17:28│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  23M  216M┊   0     0 ┊  23M  216M
Jun-07 16:17:29│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  24M  227M┊   0     0 ┊  24M  227M
Jun-07 16:17:30│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  77M  338M┊  17k   17k┊  77M  338M
Jun-07 16:17:31│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  47M  447M┊   0     0 ┊  47M  447M
Jun-07 16:17:32│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  234M┊   0     0 ┊  25M  234M
Jun-07 16:17:33│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  235M┊   0     0 ┊  25M  235M
Jun-07 16:17:34│37.0G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  25M  236M┊   0     0 ┊  25M  236M
Jun-07 16:17:35│36.9G 52.3G  154G  212G│  1   2  97   0   0│   0     0 ┊  91M  462M┊  17k   17k┊  91M  462M
Jun-07 16:17:36│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  36M  342M┊   0     0 ┊  36M  342M
Jun-07 16:17:37│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  235M┊   0     0 ┊  25M  235M
Jun-07 16:17:38│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  244M┊   0     0 ┊  25M  244M
Jun-07 16:17:39│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  233M┊   0     0 ┊  25M  233M
Jun-07 16:17:40│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 104M  575M┊  17k   17k┊ 104M  575M
Jun-07 16:17:41│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  23M  220M┊   0     0 ┊  23M  220M
Jun-07 16:17:42│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  240M┊   0     0 ┊  25M  240M
Jun-07 16:17:43│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  23M  221M┊   0     0 ┊  23M  221M
Jun-07 16:17:44│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  238M┊   0     0 ┊  25M  238M
Jun-07 16:17:45│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 101M  546M┊  17k   17k┊ 101M  546M
Jun-07 16:17:46│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  275M┊   0     0 ┊  29M  275M
Jun-07 16:17:47│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  243M┊   0     0 ┊  26M  243M
Jun-07 16:17:48│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  250M┊   0     0 ┊  26M  250M
Jun-07 16:17:49│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  247M┊   0     0 ┊  26M  247M
Jun-07 16:17:50│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 107M  596M┊  17k   17k┊ 107M  596M
Jun-07 16:17:51│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  247M┊   0     0 ┊  26M  247M
Jun-07 16:17:52│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  249M┊   0     0 ┊  26M  249M
Jun-07 16:17:53│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  253M┊   0     0 ┊  27M  253M
Jun-07 16:17:54│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  73M  257M┊  17k   17k┊  73M  257M
Jun-07 16:17:55│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  63M  594M┊   0     0 ┊  63M  594M
Jun-07 16:17:56│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  242M┊   0     0 ┊  25M  242M
Jun-07 16:17:57│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  265M┊   0     0 ┊  28M  265M
Jun-07 16:17:58│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  242M┊   0     0 ┊  26M  242M
Jun-07 16:17:59│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  84M  359M┊  17k   17k┊  84M  359M
Jun-07 16:18:00│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  53M  505M┊   0     0 ┊  53M  505M
Jun-07 16:18:01│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  262M┊   0     0 ┊  28M  262M
Jun-07 16:18:02│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  257M┊   0     0 ┊  27M  257M
Jun-07 16:18:03│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  262M┊   0     0 ┊  28M  262M
Jun-07 16:18:04│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  93M  439M┊  17k   17k┊  93M  439M
Jun-07 16:18:05│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  47M  445M┊   0     0 ┊  47M  445M
Jun-07 16:18:06│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  263M┊   0     0 ┊  28M  263M
Jun-07 16:18:07│37.0G 52.3G  154G  212G│  1   1  97   0   0│   0     0 ┊  27M  261M┊   0     0 ┊  27M  261M
Jun-07 16:18:08│36.9G 52.3G  154G  212G│  1   1  97   0   0│   0     0 ┊  28M  266M┊   0     0 ┊  28M  266M
Jun-07 16:18:09│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 102M  517M┊  17k   17k┊ 102M  517M
Jun-07 16:18:10│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  40M  378M┊   0     0 ┊  40M  378M
Jun-07 16:18:11│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  263M┊   0     0 ┊  27M  263M
Jun-07 16:18:12│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  277M┊   0     0 ┊  29M  277M
Jun-07 16:18:13│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  253M┊   0     0 ┊  27M  253M
Jun-07 16:18:14│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 116M  645M┊  17k   17k┊ 116M  645M
Jun-07 16:18:15│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  268M┊   0     0 ┊  28M  268M
Jun-07 16:18:16│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  278M┊   0     0 ┊  29M  278M
Jun-07 16:18:17│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  263M┊   0     0 ┊  27M  263M
Jun-07 16:18:18│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  273M┊   0     0 ┊  29M  273M
Jun-07 16:18:19│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 116M  636M┊  17k   17k┊ 116M  636M
Jun-07 16:18:20│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  252M┊   0     0 ┊  27M  252M
Jun-07 16:18:21│36.9G 52.3G  154G  212G│  2   0  98   0   0│   0     0 ┊  27M  256M┊   0     0 ┊  27M  256M
Jun-07 16:18:22│36.9G 52.3G  154G  212G│  2   0  98   0   0│   0     0 ┊  27M  259M┊   0     0 ┊  27M  259M
Jun-07 16:18:23│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  257M┊   0     0 ┊  27M  257M
Jun-07 16:18:24│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 109M  561M┊  17k   17k┊ 109M  561M
Jun-07 16:18:25│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  334M┊   0     0 ┊  35M  334M
Jun-07 16:18:26│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  247M┊   0     0 ┊  26M  247M
Jun-07 16:18:27│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  261M┊   0     0 ┊  27M  261M
Jun-07 16:18:28│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  25M  241M┊   0     0 ┊  25M  241M
Jun-07 16:18:29│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  98M  445M┊  17k   17k┊  98M  445M
Jun-07 16:18:30│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  50M  471M┊   0     0 ┊  50M  471M
Jun-07 16:18:31│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  269M┊   0     0 ┊  28M  269M
Jun-07 16:18:32│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  26M  252M┊   0     0 ┊  26M  252M
Jun-07 16:18:33│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  262M┊   0     0 ┊  28M  262M
Jun-07 16:18:34│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  82M  287M┊  17k   17k┊  82M  287M
Jun-07 16:18:35│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  68M  645M┊   0     0 ┊  68M  645M
Jun-07 16:18:36│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  267M┊   0     0 ┊  28M  267M
Jun-07 16:18:37│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  267M┊   0     0 ┊  29M  267M
Jun-07 16:18:38│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  268M┊   0     0 ┊  28M  268M
Jun-07 16:18:39│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  32M  267M┊  17k   17k┊  32M  267M
Jun-07 16:18:40│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 121M  681M┊   0     0 ┊ 121M  681M
Jun-07 16:18:41│36.9G 52.3G  154G  212G│  2   2  97   0   0│   0     0 ┊  27M  261M┊   0     0 ┊  27M  261M
Jun-07 16:18:42│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  273M┊   0     0 ┊  29M  273M
Jun-07 16:18:43│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  27M  259M┊   0     0 ┊  27M  259M
Jun-07 16:18:44│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  276M┊   0     0 ┊  29M  276M
Jun-07 16:18:45│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 116M  591M┊  17k   17k┊ 116M  591M
Jun-07 16:18:46│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  364M┊   0     0 ┊  38M  364M
Jun-07 16:18:47│36.9G 52.3G  154G  212G│  2   0  98   0   0│   0     0 ┊  27M  262M┊   0     0 ┊  27M  262M
Jun-07 16:18:48│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  277M┊   0     0 ┊  29M  277M
Jun-07 16:18:49│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  263M┊   0     0 ┊  28M  263M
Jun-07 16:18:50│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 103M  468M┊  17k   17k┊ 103M  468M
Jun-07 16:18:51│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  53M  503M┊   0     0 ┊  53M  503M
Jun-07 16:18:52│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  278M┊   0     0 ┊  29M  278M
Jun-07 16:18:53│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  276M┊   0     0 ┊  29M  276M
Jun-07 16:18:54│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  274M┊   0     0 ┊  29M  274M
Jun-07 16:18:55│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  95M  378M┊  17k   17k┊  95M  378M
Jun-07 16:18:56│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  68M  651M┊   0     0 ┊  68M  651M
Jun-07 16:18:57│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  332M┊   0     0 ┊  35M  332M
Jun-07 16:18:58│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  315M┊   0     0 ┊  33M  315M
Jun-07 16:18:59│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  336M┊   0     0 ┊  35M  336M
Jun-07 16:19:00│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 118M  594M┊  17k   17k┊ 118M  594M
Jun-07 16:19:01│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  417M┊   0     0 ┊  44M  417M
Jun-07 16:19:02│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  28M  272M┊   0     0 ┊  28M  272M
Jun-07 16:19:03│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  291M┊   0     0 ┊  31M  291M
Jun-07 16:19:04│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  274M┊   0     0 ┊  29M  274M
Jun-07 16:19:05│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 104M  455M┊  17k   17k┊ 104M  455M
Jun-07 16:19:06│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  58M  557M┊   0     0 ┊  58M  557M
Jun-07 16:19:07│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  291M┊   0     0 ┊  31M  291M
Jun-07 16:19:08│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  30M  288M┊   0     0 ┊  30M  288M
Jun-07 16:19:09│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  30M  288M┊   0     0 ┊  30M  288M
Jun-07 16:19:10│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  91M  319M┊  17k   17k┊  91M  319M
Jun-07 16:19:11│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  74M  706M┊   0     0 ┊  74M  706M
Jun-07 16:19:12│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  295M┊   0     0 ┊  31M  295M
Jun-07 16:19:13│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  30M  284M┊   0     0 ┊  30M  284M
Jun-07 16:19:14│36.9G 52.3G  154G  212G│  2   1  97   0   0│   0     0 ┊  31M  299M┊   0     0 ┊  31M  299M
Jun-07 16:19:15│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  29M  280M┊   0     0 ┊  29M  280M
Jun-07 16:19:16│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 139M  774M┊  17k   17k┊ 139M  774M
Jun-07 16:19:17│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  317M┊   0     0 ┊  34M  317M
Jun-07 16:19:18│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  343M┊   0     0 ┊  36M  343M
Jun-07 16:19:19│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  319M┊   0     0 ┊  33M  319M
Jun-07 16:19:20│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  96M  356M┊  17k   17k┊  96M  356M
Jun-07 16:19:21│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  76M  724M┊   0     0 ┊  76M  724M
Jun-07 16:19:22│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  301M┊   0     0 ┊  31M  301M
Jun-07 16:19:23│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  297M┊   0     0 ┊  31M  297M
Jun-07 16:19:24│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  298M┊   0     0 ┊  31M  298M
Jun-07 16:19:25│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  298M┊   0     0 ┊  31M  298M
Jun-07 16:19:26│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 139M  764M┊  17k   17k┊ 139M  764M
Jun-07 16:19:27│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  32M  303M┊   0     0 ┊  32M  303M
Jun-07 16:19:28│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  295M┊   0     0 ┊  31M  295M
Jun-07 16:19:29│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  32M  305M┊   0     0 ┊  32M  305M
Jun-07 16:19:30│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  31M  292M┊   0     0 ┊  31M  292M
Jun-07 16:19:31│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 125M  616M┊  17k   17k┊ 125M  616M
Jun-07 16:19:32│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  47M  454M┊   0     0 ┊  47M  454M
Jun-07 16:19:33│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  319M┊   0     0 ┊  34M  319M
Jun-07 16:19:34│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  30M  291M┊   0     0 ┊  30M  291M
Jun-07 16:19:35│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  315M┊   0     0 ┊  33M  315M
Jun-07 16:19:36│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 102M  393M┊  17k   17k┊ 102M  393M
Jun-07 16:19:37│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  73M  699M┊   0     0 ┊  73M  699M
Jun-07 16:19:38│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  32M  304M┊   0     0 ┊  32M  304M
Jun-07 16:19:39│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  313M┊   0     0 ┊  33M  313M
Jun-07 16:19:40│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  32M  307M┊   0     0 ┊  32M  307M
Jun-07 16:19:41│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  52M  316M┊  17k   17k┊  52M  316M
Jun-07 16:19:42│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 125M  790M┊   0     0 ┊ 125M  790M
Jun-07 16:19:43│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  314M┊   0     0 ┊  33M  314M
Jun-07 16:19:44│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  318M┊   0     0 ┊  33M  318M
Jun-07 16:19:45│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  312M┊   0     0 ┊  33M  312M
Jun-07 16:19:46│36.9G 52.3G  154G  212G│  2   1  98   0   0│   0     0 ┊  33M  319M┊   0     0 ┊  33M  319M
Jun-07 16:19:47│36.9G 52.3G  154G  212G│  1   2  97   0   0│   0     0 ┊ 142M  755M┊  17k   17k┊ 142M  755M
Jun-07 16:19:48│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  44M  426M┊   0     0 ┊  44M  426M
Jun-07 16:19:49│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  355M┊   0     0 ┊  37M  355M
Jun-07 16:19:50│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  40M  387M┊   0     0 ┊  40M  387M
Jun-07 16:19:51│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  99M  363M┊  17k   17k┊  99M  363M
Jun-07 16:19:52│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  87M  812M┊   0     0 ┊  87M  812M
Jun-07 16:19:53│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  315M┊   0     0 ┊  33M  315M
Jun-07 16:19:54│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  327M┊   0     0 ┊  34M  327M
Jun-07 16:19:55│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  321M┊   0     0 ┊  34M  321M
Jun-07 16:19:56│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  324M┊   0     0 ┊  34M  324M
Jun-07 16:19:57│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 150M  828M┊  17k   17k┊ 150M  828M
Jun-07 16:19:58│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  329M┊   0     0 ┊  34M  329M
Jun-07 16:19:59│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  330M┊   0     0 ┊  34M  330M
Jun-07 16:20:00│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  325M┊   0     0 ┊  34M  325M
Jun-07 16:20:01│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  331M┊   0     0 ┊  34M  331M
Jun-07 16:20:02│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 140M  716M┊  17k   17k┊ 140M  716M
Jun-07 16:20:03│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  47M  448M┊   0     0 ┊  47M  448M
Jun-07 16:20:04│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  320M┊   0     0 ┊  33M  320M
Jun-07 16:20:05│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  345M┊   0     0 ┊  36M  345M
Jun-07 16:20:06│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  33M  320M┊   0     0 ┊  33M  320M
Jun-07 16:20:07│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 129M  602M┊  17k   17k┊ 129M  602M
Jun-07 16:20:08│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  59M  574M┊   0     0 ┊  59M  574M
Jun-07 16:20:09│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  346M┊   0     0 ┊  37M  346M
Jun-07 16:20:10│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  34M  327M┊   0     0 ┊  34M  327M
Jun-07 16:20:11│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  339M┊   0     0 ┊  36M  339M
Jun-07 16:20:12│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 107M  395M┊  17k   17k┊ 107M  395M
Jun-07 16:20:13│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  84M  800M┊   0     0 ┊  84M  800M
Jun-07 16:20:14│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  339M┊   0     0 ┊  35M  339M
Jun-07 16:20:15│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  337M┊   0     0 ┊  35M  337M
Jun-07 16:20:16│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  339M┊   0     0 ┊  35M  339M
Jun-07 16:20:17│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  336M┊   0     0 ┊  35M  336M
Jun-07 16:20:18│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 158M  874M┊  17k   17k┊ 158M  874M
Jun-07 16:20:19│37.0G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  37M  348M┊   0     0 ┊  37M  348M
Jun-07 16:20:20│36.9G 52.3G  154G  212G│  2   2  97   0   0│   0     0 ┊  37M  352M┊   0     0 ┊  37M  352M
Jun-07 16:20:21│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  334M┊   0     0 ┊  35M  334M
Jun-07 16:20:22│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  354M┊   0     0 ┊  37M  354M
Jun-07 16:20:23│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 151M  794M┊  17k   17k┊ 151M  794M
Jun-07 16:20:24│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  44M  423M┊   0     0 ┊  44M  423M
Jun-07 16:20:25│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  334M┊   0     0 ┊  35M  334M
Jun-07 16:20:26│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  356M┊   0     0 ┊  37M  356M
Jun-07 16:20:27│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  333M┊   0     0 ┊  35M  333M
Jun-07 16:20:28│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 135M  633M┊  17k   17k┊ 135M  633M
Jun-07 16:20:29│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  62M  600M┊   0     0 ┊  62M  600M
Jun-07 16:20:30│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  352M┊   0     0 ┊  37M  352M
Jun-07 16:20:31│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  348M┊   0     0 ┊  37M  348M
Jun-07 16:20:32│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  349M┊   0     0 ┊  36M  349M
Jun-07 16:20:33│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 117M  458M┊  17k   17k┊ 117M  458M
Jun-07 16:20:34│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊  82M  787M┊   0     0 ┊  82M  787M
Jun-07 16:20:35│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  37M  357M┊   0     0 ┊  37M  357M
Jun-07 16:20:36│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  36M  347M┊   0     0 ┊  36M  347M
Jun-07 16:20:37│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  38M  363M┊   0     0 ┊  38M  363M
Jun-07 16:20:38│36.9G 52.3G  154G  212G│  1   0  98   0   0│   0     0 ┊  35M  340M┊   0     0 ┊  35M  340M
Jun-07 16:20:39│36.9G 52.3G  154G  212G│  1   1  98   0   0│   0     0 ┊ 165M  918M┊  17k   17k┊ 165M  918M
