┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jul-09 12:02:34│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:35│36.2G 42.4G  170G  213G│  2   1  97   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:36│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:37│36.2G 42.4G  170G  213G│  2   1  97   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:38│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  968M
Jul-09 12:02:39│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:40│36.2G 42.4G  170G  213G│  2   1  97   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:41│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊2280b 2280b┊  89M  966M
Jul-09 12:02:42│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  983M┊   0     0 ┊ 106M  983M
Jul-09 12:02:43│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:44│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:45│36.2G 42.4G  170G  213G│  2   1  98   0   0│  89M  967M┊   0     0 ┊  89M  967M
Jul-09 12:02:46│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:47│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:48│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:49│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  967M┊   0     0 ┊  89M  967M
Jul-09 12:02:50│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:51│36.2G 42.4G  170G  213G│  2   1  98   0   0│  89M  949M┊   0     0 ┊  89M  949M
Jul-09 12:02:52│36.2G 42.4G  170G  213G│  2   1  97   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:53│36.2G 42.4G  170G  213G│  2   0  98   0   0│ 106M  983M┊   0     0 ┊ 106M  983M
Jul-09 12:02:54│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  949M┊   0     0 ┊  89M  949M
Jul-09 12:02:55│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:56│36.2G 42.4G  170G  213G│  2   1  97   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:57│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:58│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:02:59│36.2G 42.4G  170G  213G│  2   0  98   0   0│  89M  966M┊   0     0 ┊  89M  966M
Jul-09 12:03:00│36.2G 42.4G  170G  213G│  2   0  98   0   0│2737M 3538M┊5696b 5696b┊2737M 3538M
Jul-09 12:03:01│36.2G 42.4G  170G  213G│  1   2  97   0   0│1596M   17G┊   0     0 ┊1596M   17G
Jul-09 12:03:02│36.2G 42.4G  170G  213G│  2   1  98   0   0│1064M   11G┊2240b 2240b┊1064M   11G
Jul-09 12:03:03│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:04│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  895M┊   0     0 ┊  80M  895M
Jul-09 12:03:05│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  891M┊   0     0 ┊  80M  891M
Jul-09 12:03:06│36.2G 42.4G  170G  213G│  2   1  97   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:07│36.2G 42.4G  170G  213G│  2   1  97   0   0│ 106M  932M┊   0     0 ┊ 106M  932M
Jul-09 12:03:08│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  880M┊   0     0 ┊  80M  880M
Jul-09 12:03:09│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
Jul-09 12:03:10│36.2G 42.4G  170G  213G│  2   0  98   0   0│  80M  906M┊   0     0 ┊  80M  906M
