┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ net/ens786f ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send  recv  send
Jun-11 15:03:50│37.2G 52.9G  153G  212G│  0   0 100   0   0│   0     0 ┊   0     0 ┊   0     0 ┊   0     0 
Jun-11 15:03:52│37.2G 52.9G  153G  212G│  0   2  98   0   0│   0     0 ┊  17k   27k┊  14k   14k┊  34k   27k
Jun-11 15:03:52│37.2G 52.9G  153G  212G│  0   2  98   0   0│   0     0 ┊ 122k  215k┊ 188k  188k┊ 126k  215k
Jun-11 15:03:53│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊  21k   47k┊  30k   30k┊  37k   47k
Jun-11 15:03:54│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊6592b   33k┊   0     0 ┊  14k   33k
Jun-11 15:03:55│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊6592b   44k┊   0     0 ┊  11k   44k
Jun-11 15:03:56│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊   0   528b┊   0     0 ┊9048b  528b
Jun-11 15:03:57│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊8704b   58k┊   0     0 ┊  18k   58k
Jun-11 15:03:58│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊8704b   70k┊   0     0 ┊  16k   70k
Jun-11 15:03:59│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊8704b   82k┊   0     0 ┊  21k   82k
Jun-11 15:04:00│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊8704b   94k┊   0     0 ┊  15k   94k
Jun-11 15:04:01│37.3G 52.8G  153G  212G│  0   0 100   0   0│   0     0 ┊8704b  108k┊   0     0 ┊  22k  108k
Jun-11 15:04:02│37.3G 52.8G  153G  212G│  1   0  99   0   0│   0     0 ┊  32k   65k┊1944b 1944b┊  36k   65k
Jun-11 15:04:03│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  43k  245k┊   0     0 ┊  52k  245k
Jun-11 15:04:04│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  23k  105k┊   0     0 ┊  33k  105k
Jun-11 15:04:05│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  29k  179k┊   0     0 ┊  41k  179k
Jun-11 15:04:06│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  17k   41k┊   0     0 ┊  26k   41k
Jun-11 15:04:07│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  24k  111k┊   0     0 ┊  37k  111k
Jun-11 15:04:08│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  14k   50k┊   0     0 ┊  19k   50k
Jun-11 15:04:09│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  25k  106k┊   0     0 ┊  31k  106k
Jun-11 15:04:10│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  16k  105k┊   0     0 ┊  24k  105k
Jun-11 15:04:11│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  36k   93k┊   0     0 ┊  43k   93k
Jun-11 15:04:12│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  15k   27k┊   0     0 ┊  25k   27k
Jun-11 15:04:13│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  19k   60k┊   0     0 ┊  26k   60k
Jun-11 15:04:14│37.3G 52.8G  153G  212G│  2   1  97   0   0│   0     0 ┊  14k   52k┊   0     0 ┊  19k   52k
Jun-11 15:04:15│37.3G 52.8G  153G  212G│  2   0  98   0   0│   0     0 ┊  18k   82k┊   0     0 ┊  26k   82k
