┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jun-19 23:10:50│37.6G 48.8G  157G  211G│  0   0 100   0   0│   0     0 ┊   0     0 ┊   0     0 
Jun-19 23:10:51│37.6G 48.8G  157G  211G│  0   1  98   0   0│   0     0 ┊ 222k  222k┊ 215k  328k
Jun-19 23:10:52│37.6G 48.8G  157G  211G│  0   0 100   0   0│   0     0 ┊   0     0 ┊  15k   26k
Jun-19 23:10:53│37.7G 48.6G  157G  211G│  0   0 100   0   0│   0     0 ┊  32k   32k┊  29k   50k
Jun-19 23:10:54│37.7G 48.6G  157G  211G│  0   0 100   0   0│   0     0 ┊   0     0 ┊  26k   73k
Jun-19 23:10:55│37.7G 48.6G  157G  211G│  0   0 100   0   0│   0     0 ┊   0     0 ┊  18k   58k
Jun-19 23:10:56│37.7G 48.6G  157G  211G│  0   0 100   0   0│   0     0 ┊   0     0 ┊  17k   70k
Jun-19 23:10:57│37.7G 48.6G  157G  211G│  0   0 100   0   0│   0     0 ┊   0     0 ┊9952b    0 
Jun-19 23:10:58│37.7G 48.6G  157G  211G│  0   0 100   0   0│   0     0 ┊   0     0 ┊  12k   82k
Jun-19 23:10:59│37.7G 48.6G  157G  211G│  0   0  99   0   0│   0     0 ┊   0     0 ┊  23k  120k
Jun-19 23:11:00│37.7G 48.6G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k  108k
Jun-19 23:11:01│37.8G 48.5G  157G  211G│  1   0  98   0   0│   0     0 ┊1944b 1944b┊8200b 2544b
Jun-19 23:11:02│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  51k  165k
Jun-19 23:11:03│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊6240b    0 
Jun-19 23:11:04│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  25k  180k
Jun-19 23:11:05│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊8896b   35k
Jun-19 23:11:06│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k   42k
Jun-19 23:11:07│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  12k   34k
Jun-19 23:11:08│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  11k  528b
Jun-19 23:11:09│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  22k   93k
Jun-19 23:11:10│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k   15k
Jun-19 23:11:11│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k   46k
Jun-19 23:11:12│38.2G 48.1G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊8880b   17k
Jun-19 23:11:13│38.2G 48.2G  157G  211G│  2   1  97   0   0│   0     0 ┊   0     0 ┊  16k   60k
Jun-19 23:11:14│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  20k   90k
Jun-19 23:11:15│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  20k  192k
Jun-19 23:11:16│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  21k  103k
Jun-19 23:11:17│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  12k  528b
Jun-19 23:11:18│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  18k  119k
Jun-19 23:11:19│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k   23k
Jun-19 23:11:20│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  26k  177k
Jun-19 23:11:21│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  20k  147k
Jun-19 23:11:22│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊7960b    0 
Jun-19 23:11:23│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k  137k
Jun-19 23:11:24│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k   25k
Jun-19 23:11:25│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  24k  121k
Jun-19 23:11:26│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  11k   26k
Jun-19 23:11:27│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  20k   26k
Jun-19 23:11:28│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  11k   27k
Jun-19 23:11:29│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  17k   38k
Jun-19 23:11:30│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  24k  131k
Jun-19 23:11:31│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊8664b  528b
Jun-19 23:11:32│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  16k   95k
Jun-19 23:11:33│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k   33k
Jun-19 23:11:34│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  17k   76k
Jun-19 23:11:35│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  15k   59k
Jun-19 23:11:36│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  14k   88k
Jun-19 23:11:37│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  15k  102k
Jun-19 23:11:38│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7000b   35k
Jun-19 23:11:39│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k  115k
Jun-19 23:11:40│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  21k   73k
Jun-19 23:11:41│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  18k  127k
Jun-19 23:11:42│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k   38k
Jun-19 23:11:43│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  18k  140k
Jun-19 23:11:44│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   42k
Jun-19 23:11:45│38.2G 48.1G  157G  211G│  2   1  97   0   0│   0     0 ┊   0     0 ┊  23k   58k
Jun-19 23:11:46│38.2G 48.2G  157G  211G│  2   1  98   0   0│   0     0 ┊   0     0 ┊  16k   35k
Jun-19 23:11:47│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  10k    0 
Jun-19 23:11:48│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  25k  185k
Jun-19 23:11:49│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  42k   34k
Jun-19 23:11:50│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  27k  117k
Jun-19 23:11:51│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  17k   72k
Jun-19 23:11:52│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊9152b  528b
Jun-19 23:11:53│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  20k   92k
Jun-19 23:11:54│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  13k   11k
Jun-19 23:11:55│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  22k  155k
Jun-19 23:11:56│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  11k   12k
Jun-19 23:11:57│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k  106k
Jun-19 23:11:58│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k   15k
Jun-19 23:11:59│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  19k  119k
Jun-19 23:12:00│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  17k  113k
Jun-19 23:12:01│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k  106k
Jun-19 23:12:02│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  21k  127k
Jun-19 23:12:03│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊4320b    0 
Jun-19 23:12:04│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  21k   39k
Jun-19 23:12:05│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊4320b    0 
Jun-19 23:12:06│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  29k  100k
Jun-19 23:12:07│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  12k   44k
Jun-19 23:12:08│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  15k   21k
Jun-19 23:12:09│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  15k   60k
Jun-19 23:12:10│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k   21k
Jun-19 23:12:11│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  26k   96k
Jun-19 23:12:12│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊9304b   24k
Jun-19 23:12:13│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  21k   84k
Jun-19 23:12:14│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  11k   26k
Jun-19 23:12:15│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  20k   98k
Jun-19 23:12:16│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  22k  172k
Jun-19 23:12:17│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  15k 1008b
Jun-19 23:12:18│38.2G 48.1G  157G  211G│  2   2  97   0   0│   0     0 ┊   0     0 ┊  18k  151k
Jun-19 23:12:19│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k   30k
Jun-19 23:12:20│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  17k  270k
Jun-19 23:12:21│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  30k  156k
Jun-19 23:12:22│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊5760b    0 
Jun-19 23:12:23│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  21k   56k
Jun-19 23:12:24│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-19 23:12:25│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  20k   37k
Jun-19 23:12:26│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k   87k
Jun-19 23:12:27│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k   50k
Jun-19 23:12:28│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k   34k
Jun-19 23:12:29│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   64k
Jun-19 23:12:30│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  23k  111k
Jun-19 23:12:31│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  17k   63k
Jun-19 23:12:32│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  24k  124k
Jun-19 23:12:33│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  10k 3888b
Jun-19 23:12:34│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  18k  102k
Jun-19 23:12:35│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k 5040b
Jun-19 23:12:36│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  20k  187k
Jun-19 23:12:37│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  26k  133k
Jun-19 23:12:38│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-19 23:12:39│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  22k  140k
Jun-19 23:12:40│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  11k 6848b
Jun-19 23:12:41│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  28k  107k
Jun-19 23:12:42│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊4800b  480b
Jun-19 23:12:43│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  19k   29k
Jun-19 23:12:44│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  12k   28k
Jun-19 23:12:45│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k   23k
Jun-19 23:12:46│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  15k   65k
Jun-19 23:12:47│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  18k   58k
Jun-19 23:12:48│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  19k   79k
Jun-19 23:12:49│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  39k   46k
Jun-19 23:12:50│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  20k   80k
Jun-19 23:12:51│38.2G 48.1G  157G  211G│  2   2  97   0   0│   0     0 ┊   0     0 ┊  21k  110k
Jun-19 23:12:52│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  14k   33k
Jun-19 23:12:53│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  24k  247k
Jun-19 23:12:54│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  12k   16k
Jun-19 23:12:55│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  14k  119k
Jun-19 23:12:56│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k   17k
Jun-19 23:12:57│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  25k  173k
Jun-19 23:12:58│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k   18k
Jun-19 23:12:59│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  15k  111k
Jun-19 23:13:00│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   40k
Jun-19 23:13:01│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  10k  528b
Jun-19 23:13:02│38.2G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  24k  104k
Jun-19 23:13:03│38.2G 48.2G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊6712b  528b
