┄┄┄┄┄system┄┄┄┄┬┄┄┄┄┄┄memory┄usage┄┄┄┄┄┬┄┄total┄cpu┄usage┄┄┬┄┄net/ib0┄┄ ┄┄┄net/lo┄┄ ┄net/total┄
      time     │ used  free  cach  avai│usr sys idl wai stl│ recv  send  recv  send  recv  send
Jun-20 14:06:29│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7624b    0 
Jun-20 14:06:30│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  20k  135k
Jun-20 14:06:31│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊8512b    0 
Jun-20 14:06:32│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  16k   80k
Jun-20 14:06:33│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  18k   17k
Jun-20 14:06:34│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k   24k
Jun-20 14:06:35│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊8640b    0 
Jun-20 14:06:36│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  19k   37k
Jun-20 14:06:37│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7624b    0 
Jun-20 14:06:38│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  26k   79k
Jun-20 14:06:39│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k  528b
Jun-20 14:06:40│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊8160b    0 
Jun-20 14:06:41│38.0G 48.2G  157G  211G│  1   2  97   0   0│   0     0 ┊9608b 9608b┊  20k   65k
Jun-20 14:06:42│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  13k 3936b
Jun-20 14:06:43│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  29k  253k
Jun-20 14:06:44│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  15k 2112b
Jun-20 14:06:45│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  16k   87k
Jun-20 14:06:46│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  11k    0 
Jun-20 14:06:47│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  19k  102k
Jun-20 14:06:48│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:06:49│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  21k  160k
Jun-20 14:06:50│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-20 14:06:51│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k  127k
Jun-20 14:06:52│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-20 14:06:53│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  54k  180k
Jun-20 14:06:54│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k   56k
Jun-20 14:06:55│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  20k   52k
Jun-20 14:06:56│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊  18k   18k┊9328b 4992b
Jun-20 14:06:57│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  15k 5152b
Jun-20 14:06:58│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  16k   28k
Jun-20 14:06:59│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  19k   73k
Jun-20 14:07:00│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  21k   40k
Jun-20 14:07:01│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊6240b    0 
Jun-20 14:07:02│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  17k   54k
Jun-20 14:07:03│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k    0 
Jun-20 14:07:04│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  21k  142k
Jun-20 14:07:05│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  13k    0 
Jun-20 14:07:06│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  23k   79k
Jun-20 14:07:07│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:07:08│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  22k   92k
Jun-20 14:07:09│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  17k   50k
Jun-20 14:07:10│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k  105k
Jun-20 14:07:11│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k    0 
Jun-20 14:07:12│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k  118k
Jun-20 14:07:13│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊7144b    0 
Jun-20 14:07:14│38.0G 48.2G  157G  211G│  2   2  96   0   0│   0     0 ┊  18k   18k┊  33k  177k
Jun-20 14:07:15│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  11k    0 
Jun-20 14:07:16│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  26k  245k
Jun-20 14:07:17│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊6240b  528b
Jun-20 14:07:18│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊9736b 3904b
Jun-20 14:07:19│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   51k
Jun-20 14:07:20│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:07:21│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  15k   31k
Jun-20 14:07:22│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊8448b 2488b
Jun-20 14:07:23│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  17k   46k
Jun-20 14:07:24│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  13k   45k
Jun-20 14:07:25│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   58k
Jun-20 14:07:26│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊8160b    0 
Jun-20 14:07:27│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   71k
Jun-20 14:07:28│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊  18k   18k┊  14k 7616b
Jun-20 14:07:29│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  15k   83k
Jun-20 14:07:30│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  60k   80k
Jun-20 14:07:31│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k    0 
Jun-20 14:07:32│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  12k   96k
Jun-20 14:07:33│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k    0 
Jun-20 14:07:34│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  16k  110k
Jun-20 14:07:35│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  21k   64k
Jun-20 14:07:36│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  18k  122k
Jun-20 14:07:37│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊8088b    0 
Jun-20 14:07:38│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊  20k   20k┊  17k  146k
Jun-20 14:07:39│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  17k    0 
Jun-20 14:07:40│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   85k
Jun-20 14:07:41│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  20k   79k
Jun-20 14:07:42│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  11k    0 
Jun-20 14:07:43│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  13k   24k
Jun-20 14:07:44│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊  12k    0 
Jun-20 14:07:45│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  26k   86k
Jun-20 14:07:46│38.0G 48.2G  157G  211G│  2   1  98   0   0│   0     0 ┊   0     0 ┊  11k    0 
Jun-20 14:07:47│38.0G 48.2G  157G  211G│  2   2  97   0   0│   0     0 ┊   0     0 ┊  17k   49k
Jun-20 14:07:48│38.0G 48.2G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:07:49│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  23k  199k
Jun-20 14:07:50│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  19k   59k
Jun-20 14:07:51│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   75k
Jun-20 14:07:52│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  13k    0 
Jun-20 14:07:53│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  58k  133k
Jun-20 14:07:54│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊  18k   18k┊  12k    0 
Jun-20 14:07:55│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  31k  164k
Jun-20 14:07:56│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  12k    0 
Jun-20 14:07:57│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k   28k
Jun-20 14:07:58│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   87k
Jun-20 14:07:59│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊8640b    0 
Jun-20 14:08:00│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  26k  170k
Jun-20 14:08:01│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊8208b  528b
Jun-20 14:08:02│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  16k  138k
Jun-20 14:08:03│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊6720b    0 
Jun-20 14:08:04│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  12k   50k
Jun-20 14:08:05│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   54k
Jun-20 14:08:06│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  15k   28k
Jun-20 14:08:07│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:08:08│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊  18k   18k┊  15k   53k
Jun-20 14:08:09│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  11k    0 
Jun-20 14:08:10│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  20k   76k
Jun-20 14:08:11│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  15k   54k
Jun-20 14:08:12│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k    0 
Jun-20 14:08:13│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  18k   68k
Jun-20 14:08:14│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  11k    0 
Jun-20 14:08:15│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  19k   80k
Jun-20 14:08:16│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  12k   74k
Jun-20 14:08:17│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊  20k   20k┊  14k   15k
Jun-20 14:08:18│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  15k   92k
Jun-20 14:08:19│38.0G 48.2G  157G  211G│  1   1  97   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-20 14:08:20│38.0G 48.2G  157G  211G│  1   1  97   0   0│   0     0 ┊   0     0 ┊  20k  107k
Jun-20 14:08:21│38.0G 48.2G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  21k   63k
Jun-20 14:08:22│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  20k  256k
Jun-20 14:08:23│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  20k 4032b
Jun-20 14:08:24│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:08:25│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊  20k   20k┊  16k  131k
Jun-20 14:08:26│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  18k   92k
Jun-20 14:08:27│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  19k  109k
Jun-20 14:08:28│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:08:29│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  20k   20k
Jun-20 14:08:30│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-20 14:08:31│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k   65k
Jun-20 14:08:32│38.0G 48.3G  157G  211G│  2   0  98   0   0│   0     0 ┊   0     0 ┊9120b    0 
Jun-20 14:08:33│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  11k   45k
Jun-20 14:08:34│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-20 14:08:35│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  16k   59k
Jun-20 14:08:36│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  13k   43k
Jun-20 14:08:37│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  17k   71k
Jun-20 14:08:38│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-20 14:08:39│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k   22k
Jun-20 14:08:40│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊  18k   18k┊  24k   64k
Jun-20 14:08:41│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  18k   86k
Jun-20 14:08:42│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  31k   98k
Jun-20 14:08:43│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊5760b    0 
Jun-20 14:08:44│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  27k  111k
Jun-20 14:08:45│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  12k  720b
Jun-20 14:08:46│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  25k  185k
Jun-20 14:08:47│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊5280b    0 
Jun-20 14:08:48│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k  135k
Jun-20 14:08:49│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊5280b    0 
Jun-20 14:08:50│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊8512b    0 
Jun-20 14:08:51│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  28k  118k
Jun-20 14:08:52│38.0G 48.2G  157G  211G│  1   1  97   0   0│   0     0 ┊   0     0 ┊9952b    0 
Jun-20 14:08:53│38.0G 48.2G  157G  211G│  1   1  97   0   0│   0     0 ┊   0     0 ┊  58k   66k
Jun-20 14:08:54│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊  18k   18k┊  13k   19k
Jun-20 14:08:55│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  28k  179k
Jun-20 14:08:56│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊9952b    0 
Jun-20 14:08:57│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  26k  114k
Jun-20 14:08:58│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  10k    0 
Jun-20 14:08:59│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊3408b  528b
Jun-20 14:09:00│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  16k   64k
Jun-20 14:09:01│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  13k 4720b
Jun-20 14:09:02│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  23k  133k
Jun-20 14:09:03│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  10k  528b
Jun-20 14:09:04│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  16k   88k
Jun-20 14:09:05│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊  18k   18k┊5280b    0 
Jun-20 14:09:06│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k   70k
Jun-20 14:09:07│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  21k  138k
Jun-20 14:09:08│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊9600b    0 
Jun-20 14:09:09│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  15k  115k
Jun-20 14:09:10│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  13k    0 
Jun-20 14:09:11│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  18k  128k
Jun-20 14:09:12│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  15k   42k
Jun-20 14:09:13│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  23k  106k
Jun-20 14:09:14│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊7200b    0 
Jun-20 14:09:15│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  12k 3232b
Jun-20 14:09:16│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  12k   14k
Jun-20 14:09:17│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊  18k   18k┊  27k   92k
Jun-20 14:09:18│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  14k   29k
Jun-20 14:09:19│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊7128b    0 
Jun-20 14:09:20│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  18k   42k
Jun-20 14:09:21│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊7680b    0 
Jun-20 14:09:22│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  25k  116k
Jun-20 14:09:23│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊4816b 2016b
Jun-20 14:09:24│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  12k    0 
Jun-20 14:09:25│38.0G 48.2G  157G  211G│  1   2  97   0   0│   0     0 ┊   0     0 ┊  15k   68k
Jun-20 14:09:26│38.0G 48.2G  157G  211G│  1   1  98   0   0│   0     0 ┊  18k   18k┊  11k   23k
Jun-20 14:09:27│38.0G 48.3G  157G  211G│  1   0  98   0   0│   0     0 ┊   0     0 ┊  31k  136k
Jun-20 14:09:28│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  17k  137k
Jun-20 14:09:29│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊  17k   93k
Jun-20 14:09:30│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊5280b    0 
Jun-20 14:09:31│38.0G 48.3G  157G  211G│  1   1  98   0   0│   0     0 ┊   0     0 ┊7608b    0 
